timestamp,packet_size,flow_hash
1739820902.228865,513,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.228865,116,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.228865,60,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.228932,54,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820902.229237,85,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820902.229435,85,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.236342,60,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.278291,54,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820902.297451,387,
1739820902.297451,387,
1739820902.297451,845,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.323016,91,
1739820902.323418,91,
1739820902.323748,91,
1739820902.330965,91,
1739820902.330965,506,
1739820902.330965,534,
1739820902.331626,66,67d3e25fac9c896f1096c710ada7fdb71d8c4f1126308de0c3b26a883a703967
1739820902.341178,66,0020a9a47f360bcb8b3f06573bf5a9e770880ccaa415d0a9b96fa88a1069938c
1739820902.341281,54,67d3e25fac9c896f1096c710ada7fdb71d8c4f1126308de0c3b26a883a703967
1739820902.341445,56,67d3e25fac9c896f1096c710ada7fdb71d8c4f1126308de0c3b26a883a703967
1739820902.341521,103,67d3e25fac9c896f1096c710ada7fdb71d8c4f1126308de0c3b26a883a703967
1739820902.344683,54,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820902.34852,60,0020a9a47f360bcb8b3f06573bf5a9e770880ccaa415d0a9b96fa88a1069938c
1739820902.349091,60,0020a9a47f360bcb8b3f06573bf5a9e770880ccaa415d0a9b96fa88a1069938c
1739820902.349091,548,0020a9a47f360bcb8b3f06573bf5a9e770880ccaa415d0a9b96fa88a1069938c
1739820902.350094,66,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820902.350217,54,67d3e25fac9c896f1096c710ada7fdb71d8c4f1126308de0c3b26a883a703967
1739820902.358288,60,0020a9a47f360bcb8b3f06573bf5a9e770880ccaa415d0a9b96fa88a1069938c
1739820902.358288,60,0020a9a47f360bcb8b3f06573bf5a9e770880ccaa415d0a9b96fa88a1069938c
1739820902.358347,54,67d3e25fac9c896f1096c710ada7fdb71d8c4f1126308de0c3b26a883a703967
1739820902.418377,66,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.418597,54,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820902.419794,1891,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820902.48843,60,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.48843,153,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.489534,737,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820902.508234,78,
1739820902.508514,78,
1739820902.508672,78,
1739820902.520149,215,
1739820902.520149,203,
1739820902.520149,263,
1739820902.530579,87,
1739820902.530846,87,
1739820902.531037,87,
1739820902.538577,279,
1739820902.538577,321,
1739820902.538577,260,
1739820902.558653,60,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.560363,1514,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.560363,1514,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.560363,1514,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.560363,1514,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.560363,641,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.560436,54,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820902.563454,128,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820902.563634,146,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820902.563831,578,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820902.632794,60,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.632794,513,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.632794,60,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.632794,60,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.632794,116,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.632937,54,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820902.633257,85,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820902.649402,1514,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.649402,759,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.649506,54,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820902.653731,1646,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820902.703485,60,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820902.722617,60,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820903.136861,1514,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820903.136861,1514,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820903.136861,1514,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820903.136861,939,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820903.136861,976,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820903.136945,54,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820903.143878,1182,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820903.14394,54,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820903.151831,85,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820903.174437,192,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820903.174558,12586,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820903.199471,54,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820903.24223,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820903.24223,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820903.24223,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820903.242544,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820903.242544,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820903.244323,296,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820903.297993,54,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820903.546278,184,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820903.546349,1347,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820903.612885,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820903.615766,296,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820903.664531,54,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820903.788696,77,
1739820903.970956,87,
1739820904.027458,167,
1739820904.129489,218,
1739820904.139058,748,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820904.13918,2240,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820904.208995,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820904.586724,255,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820904.586878,5387,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820904.652421,60,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820904.652421,60,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820904.65637,167,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820904.697264,54,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820904.763257,302,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820904.764541,89,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820904.815586,239,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820904.815714,982,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820904.883078,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820904.884685,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820904.975271,1222,d4d73f63d3aada900058f77ec0a5193db3034435c8e71202e351f8804f96a844
1739820904.975404,683,d4d73f63d3aada900058f77ec0a5193db3034435c8e71202e351f8804f96a844
1739820905.042284,60,97b026e04675d92c39bff13821533537b6bf096dd7ea8eb2d532d8f7b47a3447
1739820905.044388,499,97b026e04675d92c39bff13821533537b6bf096dd7ea8eb2d532d8f7b47a3447
1739820905.044508,54,d4d73f63d3aada900058f77ec0a5193db3034435c8e71202e351f8804f96a844
1739820905.159304,318,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820905.208766,54,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820905.256821,465,
1739820905.542678,92,
1739820905.543104,92,
1739820905.543433,92,
1739820905.551317,404,
1739820905.551317,392,
1739820905.551317,506,
1739820905.564107,465,
1739820905.770745,465,
1739820905.975593,87,
1739820906.031109,167,
1739820906.163903,538,
1739820906.193277,218,
1739820906.360324,79,
1739820906.417648,135,
1739820906.418588,90,
1739820906.431894,90,
1739820906.897561,54,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820906.897622,54,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820906.897681,54,76090af94f31e83f3e3965c1c167dc7b4b4c0d490427b6cf97ed601765f0e5d5
1739820906.897729,54,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820906.897812,54,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820906.897868,54,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820906.89792,54,1b67544fea883e257e890d267208dc9c7fca40936ed6b797ca167ec1852549fe
1739820906.898035,54,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820906.898084,54,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820906.916245,60,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820906.917493,60,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820906.91753,54,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820906.969825,60,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820906.969958,54,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820906.978841,60,4804f71f5f95cc28cc9590823d86128149c319464b5d947a74bff8acec771020
1739820906.978894,54,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820906.980387,60,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820906.980387,60,45608c7a836d44d6a3caedf06f91be941731f0f4bcc2baf09031f8b39e3aecd9
1739820906.980434,54,6b271a17e4633fd78dcd7aa1b6462232a4e1f30acf256a9477ab4638375964bc
1739820906.985635,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820906.985635,60,69917058fb454ac57df592720341ec145b84587ae67ba2fe28bd5fd73205d460
1739820906.985734,54,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820906.985846,54,1b67544fea883e257e890d267208dc9c7fca40936ed6b797ca167ec1852549fe
1739820906.987079,60,b04b4f09bf840a0292948dee980b6423178037799ead60f8dd0e4bfacd633d6c
1739820906.987147,54,76090af94f31e83f3e3965c1c167dc7b4b4c0d490427b6cf97ed601765f0e5d5
1739820906.987381,60,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820906.987436,54,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820906.997504,1222,
1739820906.997504,60,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820906.997878,54,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820907.8143,77,
1739820907.978639,87,
1739820908.033449,167,
1739820908.038514,538,
1739820908.092283,387,
1739820908.092283,387,
1739820908.122697,218,
1739820908.312545,387,
1739820908.312545,387,
1739820909.046338,1222,
1739820909.977636,87,
1739820910.054692,167,
1739820910.061318,538,
1739820910.0706,218,
1739820910.248147,66,8b9fbbc18f3ba96e31de60ea80b3d9cebbf3e9bf8cab6decb0933c38d271e694
1739820910.325222,66,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820910.325349,54,8b9fbbc18f3ba96e31de60ea80b3d9cebbf3e9bf8cab6decb0933c38d271e694
1739820910.326864,1894,8b9fbbc18f3ba96e31de60ea80b3d9cebbf3e9bf8cab6decb0933c38d271e694
1739820910.404651,60,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820910.404651,153,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820910.405645,740,8b9fbbc18f3ba96e31de60ea80b3d9cebbf3e9bf8cab6decb0933c38d271e694
1739820910.490179,1514,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820910.490179,1514,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820910.490179,1514,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820910.490179,1514,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820910.490179,619,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820910.490314,54,8b9fbbc18f3ba96e31de60ea80b3d9cebbf3e9bf8cab6decb0933c38d271e694
1739820910.494332,128,8b9fbbc18f3ba96e31de60ea80b3d9cebbf3e9bf8cab6decb0933c38d271e694
1739820910.494575,146,8b9fbbc18f3ba96e31de60ea80b3d9cebbf3e9bf8cab6decb0933c38d271e694
1739820910.494802,887,8b9fbbc18f3ba96e31de60ea80b3d9cebbf3e9bf8cab6decb0933c38d271e694
1739820910.494841,1314,8b9fbbc18f3ba96e31de60ea80b3d9cebbf3e9bf8cab6decb0933c38d271e694
1739820910.570497,157,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820910.570497,116,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820910.57061,54,8b9fbbc18f3ba96e31de60ea80b3d9cebbf3e9bf8cab6decb0933c38d271e694
1739820910.571032,85,8b9fbbc18f3ba96e31de60ea80b3d9cebbf3e9bf8cab6decb0933c38d271e694
1739820910.571843,85,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820910.61235,54,8b9fbbc18f3ba96e31de60ea80b3d9cebbf3e9bf8cab6decb0933c38d271e694
1739820910.624777,60,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820910.647282,368,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820910.691575,54,8b9fbbc18f3ba96e31de60ea80b3d9cebbf3e9bf8cab6decb0933c38d271e694
1739820910.701693,60,7e29af9c0e4fb6a71a7e0cfe3d29ce8cfd4e470ef060914cdc1317c1faba027d
1739820911.806073,77,
1739820911.961862,87,
1739820912.069697,167,
1739820912.080381,538,
1739820912.122936,218,
1739820912.682386,66,c3e02ef10788f9160ca223934c9dfe55aad93a9ffd93097e160596909a2a4401
1739820912.83384,60,eedf6e7e54faa07e3e07671f9a6bf497837c99d024ab8d43b4f079e763c08eb3
1739820913.048309,1222,
1739820913.252097,52,
1739820913.347437,46,
1739820913.347439,66,c3e02ef10788f9160ca223934c9dfe55aad93a9ffd93097e160596909a2a4401
1739820913.347524,46,
1739820913.347562,46,
1739820913.347656,46,
1739820913.368535,60,eedf6e7e54faa07e3e07671f9a6bf497837c99d024ab8d43b4f079e763c08eb3
1739820913.879864,66,c3e02ef10788f9160ca223934c9dfe55aad93a9ffd93097e160596909a2a4401
1739820913.890354,60,eedf6e7e54faa07e3e07671f9a6bf497837c99d024ab8d43b4f079e763c08eb3
1739820913.972487,87,
1739820914.075463,167,
1739820914.076529,218,
1739820914.081982,538,
1739820914.166113,60,
1739820914.34961,46,
1739820914.349713,46,
1739820914.349757,46,
1739820914.349801,46,
1739820914.391544,66,c3e02ef10788f9160ca223934c9dfe55aad93a9ffd93097e160596909a2a4401
1739820914.506864,60,eedf6e7e54faa07e3e07671f9a6bf497837c99d024ab8d43b4f079e763c08eb3
1739820915.020093,66,c3e02ef10788f9160ca223934c9dfe55aad93a9ffd93097e160596909a2a4401
1739820915.303674,60,e716e3f7e6aa713626a0fce829510fe5e4842bbaa96421478c431039f4d7b259
1739820915.315022,60,eedf6e7e54faa07e3e07671f9a6bf497837c99d024ab8d43b4f079e763c08eb3
1739820915.974128,87,
1739820915.977472,60,06303edb9a393f48b22b335859297fe2fa4a60406989c2253cab6a296802b681
1739820916.083076,167,
1739820916.256674,66,45d0d1aba368f13adb97d71b59fcb271e7fb744de521fdf1d934992e4f16afe0
1739820916.391664,66,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.391914,54,45d0d1aba368f13adb97d71b59fcb271e7fb744de521fdf1d934992e4f16afe0
1739820916.392685,1956,45d0d1aba368f13adb97d71b59fcb271e7fb744de521fdf1d934992e4f16afe0
1739820916.533438,60,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.533438,153,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.535048,802,45d0d1aba368f13adb97d71b59fcb271e7fb744de521fdf1d934992e4f16afe0
1739820916.537107,60,10c83a5a9d085cc82c335cfadf709b7d507830e10556295ae94f35358daf00f1
1739820916.737649,1514,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.737649,1514,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.737649,1514,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.737649,1514,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.737649,621,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.737936,54,45d0d1aba368f13adb97d71b59fcb271e7fb744de521fdf1d934992e4f16afe0
1739820916.74443,54,d4d73f63d3aada900058f77ec0a5193db3034435c8e71202e351f8804f96a844
1739820916.745173,128,45d0d1aba368f13adb97d71b59fcb271e7fb744de521fdf1d934992e4f16afe0
1739820916.745476,146,45d0d1aba368f13adb97d71b59fcb271e7fb744de521fdf1d934992e4f16afe0
1739820916.74577,886,45d0d1aba368f13adb97d71b59fcb271e7fb744de521fdf1d934992e4f16afe0
1739820916.745854,9848,45d0d1aba368f13adb97d71b59fcb271e7fb744de521fdf1d934992e4f16afe0
1739820916.746973,46,
1739820916.749498,54,001335f9730ab0c0f8082b191688a946292e8078fc9cb342f8eb29031a2bb37a
1739820916.758927,60,1730292e67f57777aa2017965a270d938dfbdda4783cb6d4c20f834948313abe
1739820916.758927,60,1730292e67f57777aa2017965a270d938dfbdda4783cb6d4c20f834948313abe
1739820916.758966,54,001335f9730ab0c0f8082b191688a946292e8078fc9cb342f8eb29031a2bb37a
1739820916.770997,46,
1739820916.775101,46,
1739820916.78549,1514,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.785532,66,45d0d1aba368f13adb97d71b59fcb271e7fb744de521fdf1d934992e4f16afe0
1739820916.792789,46,
1739820916.814688,60,97b026e04675d92c39bff13821533537b6bf096dd7ea8eb2d532d8f7b47a3447
1739820916.814738,54,d4d73f63d3aada900058f77ec0a5193db3034435c8e71202e351f8804f96a844
1739820916.816058,60,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.816058,60,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.816058,60,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.816058,60,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.816058,60,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.818724,157,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.824136,116,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820916.824188,54,45d0d1aba368f13adb97d71b59fcb271e7fb744de521fdf1d934992e4f16afe0
1739820916.824313,85,45d0d1aba368f13adb97d71b59fcb271e7fb744de521fdf1d934992e4f16afe0
1739820916.847995,46,
1739820917.003356,399,cee08d153afa282849a6b9b58470df00083c63528d0c0f275808d5c0fedc128e
1739820917.055952,54,45d0d1aba368f13adb97d71b59fcb271e7fb744de521fdf1d934992e4f16afe0
1739820917.97781,87,
1739820918.084279,167,
1739820918.928762,538,
1739820919.418218,66,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820919.612108,66,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820919.612734,54,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820919.613611,1926,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820919.689096,60,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820919.689096,153,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820919.690432,772,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820919.765783,1514,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820919.765783,1514,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820919.765783,1514,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820919.765783,1514,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820919.765783,619,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820919.766151,54,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820919.774739,128,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820919.775356,146,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820919.775717,1334,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820919.775809,1941,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820919.846744,157,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820919.846744,116,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820919.846744,85,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820919.847018,54,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820919.84745,85,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820919.865362,86,
1739820919.865769,86,
1739820919.866039,86,
1739820919.870144,86,
1739820919.870642,86,
1739820919.892636,329,
1739820919.892636,341,
1739820919.892636,385,
1739820919.892636,341,
1739820919.892636,329,
1739820919.892636,60,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820919.896671,77,
1739820919.933209,499,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820919.963338,87,
1739820919.97533,54,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820919.986223,60,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820920.090325,167,
1739820920.097349,538,
1739820920.105496,465,
1739820920.105496,218,
1739820920.288281,245,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820920.288366,1808,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820920.313368,1222,
1739820920.337098,90,
1739820920.337423,90,
1739820920.337623,90,
1739820920.367321,243,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820920.36747,981,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820920.437517,60,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820920.437517,297,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
1739820920.437517,318,
1739820920.437517,330,
1739820920.437517,374,
1739820920.478128,54,15cbc9f14890332742b9599df07fa990540e823462a263e6d3f9f8dff3cdefb8
1739820920.500531,60,ed23e9ee29c3e1be4bffa753487e68de2a832c0df15a3dc6091b7a4abd3c092c
